,Date,Club,Attacking,Attacking_Cumulative,Possession,Possession_Cumulative,Defensive,Defensive_Cumuluative,Overall,Overall_Cumulative
9,29.10.2017,everton,60.26,476.9,1.89,-171.0,-48.93,-92.83999999999997,13.22,213.05999999999997
10,5.11.2017,everton,138.74,615.64,-110.34,-281.34000000000003,4.57,-88.26999999999998,32.97,246.02999999999997
11,18.11.2017,everton,122.66,738.3,-105.71,-387.05,76.82,-11.449999999999989,93.77,339.79999999999995
12,26.11.2017,everton,42.21,780.51,-87.82,-474.87,-199.84,-211.29,-245.45,94.34999999999997
13,29.11.2017,everton,91.14,871.65,-4.8,-479.67,86.31,-124.97999999999999,172.65,267.0
14,2.12.2017,everton,108.68,980.3299999999999,-77.44,-557.11,157.65,32.670000000000016,188.89,455.89
15,10.12.2017,everton,27.23,1007.56,-26.12,-583.23,22.07,54.740000000000016,23.18,479.07
16,13.12.2017,everton,31.66,1039.22,-12.94,-596.1700000000001,68.22,122.96000000000001,86.94,566.01
17,18.12.2017,everton,156.61,1195.83,-33.05,-629.22,-16.03,106.93,107.53,673.54
18,23.12.2017,everton,0.26,1196.09,-66.98,-696.2,248.52,355.45000000000005,181.8,855.3399999999999
19,26.12.2017,everton,5.34,1201.4299999999998,-84.84,-781.0400000000001,137.35,492.80000000000007,57.85,913.1899999999999
20,30.12.2017,everton,54.44,1255.87,-86.78,-867.82,-68.46,424.3400000000001,-100.8,812.39
21,1.1.2018,everton,64.15,1320.02,-33.39,-901.21,2.83,427.1700000000001,33.59,845.98
22,13.1.2018,everton,20.88,1340.9,-97.39,-998.6,-126.35,300.82000000000005,-202.86,643.12
23,20.1.2018,everton,115.92,1456.8200000000002,-116.8,-1115.4,27.75,328.57000000000005,26.87,669.99
24,31.1.2018,everton,159.1,1615.92,-192.8,-1308.2,25.8,354.37000000000006,-7.9,662.09
25,3.2.2018,everton,9.23,1625.15,-26.89,-1335.0900000000001,-96.21,258.1600000000001,-113.87,548.22
26,10.2.2018,everton,74.92,1700.0700000000002,-23.9,-1358.9900000000002,-12.85,245.3100000000001,38.17,586.39
27,24.2.2018,everton,15.21,1715.2800000000002,-120.27,-1479.2600000000002,1.65,246.9600000000001,-103.41,482.98
28,3.3.2018,everton,-15.32,1699.9600000000003,-41.59,-1520.8500000000001,-0.46,246.50000000000009,-57.37,425.61
29,10.3.2018,everton,76.66,1776.6200000000003,-76.55,-1597.4,160.45,406.95000000000005,160.56,586.1700000000001
30,17.3.2018,everton,2.64,1779.2600000000004,-64.44,-1661.8400000000001,20.02,426.97,-41.78,544.3900000000001
31,31.3.2018,everton,-11.53,1767.7300000000005,-6.01,-1667.8500000000001,-107.14,319.83000000000004,-124.68,419.7100000000001
32,7.4.2018,everton,17.85,1785.5800000000004,-134.85,-1802.7,149.63,469.46000000000004,32.63,452.3400000000001
33,14.4.2018,everton,13.65,1799.2300000000005,-7.37,-1810.07,118.31,587.77,124.59,576.9300000000001
34,23.4.2018,everton,59.71,1858.9400000000005,-85.99,-1896.06,139.47,727.24,113.19,690.1200000000001
35,28.4.2018,everton,144.31,2003.2500000000005,-101.87,-1997.9299999999998,226.64,953.88,269.08,959.2
36,5.5.2018,everton,73.58,2076.8300000000004,-29.68,-2027.61,9.96,963.84,53.86,1013.0600000000001
37,13.5.2018,everton,119.9,2196.7300000000005,-7.14,-2034.75,-143.39,820.45,-30.63,982.4300000000001
0,13.8.2017,west-ham-united,11.34,0.0,-49.51,0.0,-159.3,0.0,-197.47,0.0
1,19.8.2017,west-ham-united,116.52,127.86,19.56,-29.95,-57.7,-217.0,78.38,-119.09
2,26.8.2017,west-ham-united,11.56,139.42,-60.37,-90.32,-65.22,-282.22,-114.03,-233.12
3,11.9.2017,west-ham-united,113.6,253.01999999999998,-33.03,-123.35,147.3,-134.92000000000002,227.87,-5.25
4,16.9.2017,west-ham-united,29.06,282.08,67.62,-55.72999999999999,74.13,-60.79000000000002,170.81,165.56
5,23.9.2017,west-ham-united,0.46,282.53999999999996,-100.62,-156.35,57.88,-2.910000000000018,-42.28,123.28
6,30.9.2017,west-ham-united,9.94,292.47999999999996,8.99,-147.35999999999999,16.89,13.979999999999983,35.82,159.1
7,14.10.2017,west-ham-united,88.76,381.23999999999995,-72.01,-219.37,11.89,25.869999999999983,28.64,187.74
8,20.10.2017,west-ham-united,73.61,454.84999999999997,23.45,-195.92000000000002,-87.19,-61.320000000000014,9.87,197.61
9,28.10.2017,west-ham-united,116.53,571.38,-87.03,-282.95000000000005,13.2,-48.12000000000002,42.7,240.31
10,4.11.2017,west-ham-united,71.74,643.12,-89.66,-372.61,-175.97,-224.09000000000003,-193.89,46.420000000000016
11,19.11.2017,west-ham-united,20.03,663.15,-5.74,-378.35,-34.57,-258.66,-20.28,26.140000000000015
12,24.11.2017,west-ham-united,103.03,766.18,-60.68,-439.03000000000003,-13.45,-272.11,28.9,55.04000000000001
13,29.11.2017,west-ham-united,0.93,767.1099999999999,-12.83,-451.86,-105.61,-377.72,-117.51,-62.46999999999999
14,3.12.2017,west-ham-united,20.84,787.9499999999999,-44.72,-496.58000000000004,50.7,-327.02000000000004,26.82,-35.64999999999999
15,9.12.2017,west-ham-united,97.54,885.4899999999999,-62.32,-558.9000000000001,37.42,-289.6,72.64,36.99000000000001
16,13.12.2017,west-ham-united,11.44,896.93,-28.37,-587.2700000000001,12.11,-277.49,-4.82,32.17000000000001
17,16.12.2017,west-ham-united,231.85,1128.78,-22.98,-610.2500000000001,123.76,-153.73000000000002,332.63,364.8
18,23.12.2017,west-ham-united,48.27,1177.05,1.33,-608.9200000000001,-90.43,-244.16000000000003,-40.83,323.97
19,26.12.2017,west-ham-united,94.63,1271.6799999999998,-29.41,-638.33,31.26,-212.90000000000003,96.48,420.45000000000005
20,2.1.2018,west-ham-united,163.49,1435.1699999999998,75.14,-563.19,-10.27,-223.17000000000004,228.36,648.8100000000001
21,4.1.2018,west-ham-united,79.58,1514.7499999999998,-145.8,-708.99,141.31,-81.86000000000004,75.09,723.9000000000001
22,13.1.2018,west-ham-united,248.37,1763.12,-109.22,-818.21,70.86,-11.000000000000043,210.01,933.9100000000001
23,20.1.2018,west-ham-united,-12.31,1750.81,-2.72,-820.9300000000001,21.05,10.049999999999958,6.02,939.9300000000001
24,30.1.2018,west-ham-united,74.3,1825.11,-62.69,-883.6200000000001,94.73,104.77999999999996,106.34,1046.27
25,3.2.2018,west-ham-united,22.16,1847.27,6.71,-876.9100000000001,36.8,141.57999999999996,65.67,1111.94
26,10.2.2018,west-ham-united,3.57,1850.84,-25.7,-902.6100000000001,7.7,149.27999999999994,-14.43,1097.51
27,24.2.2018,west-ham-united,87.25,1938.09,-134.08,-1036.69,-87.1,62.17999999999995,-133.93,963.5799999999999
28,3.3.2018,west-ham-united,99.68,2037.77,-58.28,-1094.97,-123.67,-61.49000000000005,-82.27,881.31
29,10.3.2018,west-ham-united,106.05,2143.82,34.33,-1060.64,-54.18,-115.67000000000004,86.2,967.51
30,31.3.2018,west-ham-united,190.58,2334.4,-77.16,-1137.8000000000002,141.46,25.789999999999964,254.88,1222.3899999999999
31,8.4.2018,west-ham-united,106.35,2440.75,-101.21,-1239.0100000000002,55.36,81.14999999999996,60.5,1282.8899999999999
32,16.4.2018,west-ham-united,198.59,2639.34,-56.48,-1295.4900000000002,-0.71,80.43999999999997,141.4,1424.29
33,22.4.2018,west-ham-united,112.55,2751.8900000000003,-57.49,-1352.9800000000002,-126.57,-46.130000000000024,-71.51,1352.78
34,29.4.2018,west-ham-united,11.0,2762.8900000000003,-83.63,-1436.6100000000001,-80.36,-126.49000000000002,-152.99,1199.79
35,5.5.2018,west-ham-united,190.49,2953.38,-35.17,-1471.7800000000002,166.92,40.429999999999964,322.24,1522.03
36,10.5.2018,west-ham-united,34.34,2987.7200000000003,19.41,-1452.3700000000001,61.96,102.38999999999996,115.71,1637.74
37,13.5.2018,west-ham-united,252.36,3240.0800000000004,35.88,-1416.49,19.19,121.57999999999996,307.43,1945.17
0,11.8.2017,leicester-city,138.07,0.0,-65.19,0.0,32.49,0.0,105.37,0.0
1,19.8.2017,leicester-city,156.59,294.65999999999997,-20.38,-85.57,115.91,148.4,252.12,357.49
2,26.8.2017,leicester-city,70.47,365.13,-63.1,-148.67,67.47,215.87,74.84,432.33000000000004
3,9.9.2017,leicester-city,13.19,378.32,-14.24,-162.91,62.84,278.71000000000004,61.79,494.12000000000006
4,16.9.2017,leicester-city,72.93,451.25,-74.48,-237.39,71.1,349.81000000000006,69.55,563.6700000000001
5,23.9.2017,leicester-city,23.68,474.93,-71.93,-309.32,-48.3,301.51000000000005,-96.55,467.12000000000006
6,30.9.2017,leicester-city,3.19,478.12,-52.98,-362.3,84.29,385.80000000000007,34.5,501.62000000000006
7,16.10.2017,leicester-city,198.38,676.5,-74.0,-436.3,4.08,389.88000000000005,128.46,630.08
8,21.10.2017,leicester-city,146.56,823.06,-31.3,-467.6,79.97,469.85,195.23,825.3100000000001
9,29.10.2017,leicester-city,122.34,945.4,-132.18,-599.78,212.69,682.54,202.85,1028.16
10,4.11.2017,leicester-city,152.21,1097.61,27.37,-572.41,22.58,705.12,202.16,1230.3200000000002
11,18.11.2017,leicester-city,21.32,1118.9299999999998,-70.83,-643.24,-46.98,658.14,-96.49,1133.8300000000002
12,24.11.2017,leicester-city,39.22,1158.1499999999999,-94.41,-737.65,-2.24,655.9,-57.43,1076.4
13,28.11.2017,leicester-city,159.78,1317.9299999999998,-37.73,-775.38,64.34,720.24,186.39,1262.79
14,2.12.2017,leicester-city,87.1,1405.0299999999997,-52.33,-827.71,174.9,895.14,209.67,1472.46
15,9.12.2017,leicester-city,102.26,1507.2899999999997,48.59,-779.12,-26.21,868.93,124.64,1597.1000000000001
16,13.12.2017,leicester-city,257.87,1765.1599999999999,-46.92,-826.04,83.21,952.14,294.16,1891.2600000000002
17,16.12.2017,leicester-city,59.93,1825.09,-28.42,-854.4599999999999,-180.05,772.0899999999999,-148.54,1742.7200000000003
18,23.12.2017,leicester-city,-2.6,1822.49,-1.97,-856.43,19.98,792.0699999999999,15.41,1758.1300000000003
19,26.12.2017,leicester-city,111.53,1934.02,-69.49,-925.92,-44.52,747.55,-2.48,1755.6500000000003
20,30.12.2017,leicester-city,118.18,2052.2,-143.1,-1069.02,-66.62,680.93,-91.54,1664.1100000000004
21,1.1.2018,leicester-city,167.0,2219.2,-23.9,-1092.92,80.3,761.2299999999999,223.4,1887.5100000000004
22,13.1.2018,leicester-city,107.59,2326.79,-2.84,-1095.76,74.68,835.9099999999999,179.43,2066.9400000000005
23,20.1.2018,leicester-city,115.41,2442.2,-89.09,-1184.85,136.92,972.8299999999998,163.24,2230.1800000000003
24,31.1.2018,leicester-city,75.06,2517.2599999999998,-63.76,-1248.61,-26.9,945.9299999999998,-15.6,2214.5800000000004
25,3.2.2018,leicester-city,89.64,2606.8999999999996,-1.13,-1249.74,-7.26,938.6699999999998,81.25,2295.8300000000004
26,10.2.2018,leicester-city,52.47,2659.3699999999994,-98.17,-1347.91,-228.76,709.9099999999999,-274.46,2021.3700000000003
27,24.2.2018,leicester-city,37.22,2696.5899999999992,-80.3,-1428.21,-7.3,702.6099999999999,-50.38,1970.9900000000002
28,3.3.2018,leicester-city,3.68,2700.269999999999,-49.46,-1477.67,33.27,735.8799999999999,-12.51,1958.4800000000002
29,10.3.2018,leicester-city,221.01,2921.279999999999,16.2,-1461.47,1.48,737.3599999999999,238.69,2197.17
30,9.5.2018,leicester-city,208.46,3129.739999999999,-16.77,-1478.24,53.26,790.6199999999999,244.95,2442.12
31,31.3.2018,leicester-city,112.79,3242.529999999999,-32.51,-1510.75,78.23,868.8499999999999,158.51,2600.63
32,7.4.2018,leicester-city,8.12,3250.6499999999987,-26.2,-1536.95,-28.47,840.3799999999999,-46.55,2554.08
33,14.4.2018,leicester-city,121.34,3371.989999999999,-43.17,-1580.1200000000001,-60.33,780.0499999999998,17.84,2571.92
34,19.4.2018,leicester-city,88.78,3460.769999999999,-6.32,-1586.44,120.43,900.4799999999998,202.89,2774.81
35,28.4.2018,leicester-city,60.15,3520.919999999999,9.64,-1576.8,-217.77,682.7099999999998,-147.98,2626.83
36,5.5.2018,leicester-city,67.64,3588.559999999999,-31.01,-1607.81,-46.64,636.0699999999998,-10.01,2616.8199999999997
37,13.5.2018,leicester-city,178.68,3767.239999999999,-59.77,-1667.58,-192.91,443.15999999999985,-74.0,2542.8199999999997
0,12.8.2017,southampton,98.04,0.0,92.61,0.0,124.23,0.0,314.88,0.0
1,31.3.2018,southampton,32.55,130.59,-74.0,18.61,-135.89,-11.659999999999982,-177.34,137.54
2,26.8.2017,southampton,42.29,172.88,-102.86,-84.25,92.69,81.03000000000002,32.12,169.66
3,9.9.2017,southampton,22.19,195.07,-92.14,-176.39,-25.37,55.66000000000001,-95.32,74.34
4,16.9.2017,southampton,8.82,203.89,11.24,-165.14999999999998,-2.25,53.41000000000001,17.81,92.15
5,23.9.2017,southampton,63.63,267.52,12.91,-152.23999999999998,16.13,69.54,92.67,184.82
6,30.9.2017,southampton,134.0,401.52,76.49,-75.74999999999999,0.13,69.67,210.62,395.44
7,15.10.2017,southampton,120.48,522.0,51.25,-24.499999999999986,-17.98,51.69,153.75,549.19
8,21.10.2017,southampton,39.44,561.44,53.04,28.540000000000013,118.21,169.89999999999998,210.69,759.8800000000001
9,29.10.2017,southampton,78.04,639.48,-77.22,-48.679999999999986,-20.45,149.45,-19.63,740.2500000000001
10,4.11.2017,southampton,14.25,653.73,-14.18,-62.859999999999985,20.52,169.97,20.59,760.8400000000001
11,18.11.2017,southampton,-2.48,651.25,-31.1,-93.95999999999998,16.3,186.27,-17.28,743.5600000000002
12,26.11.2017,southampton,333.33,984.5799999999999,108.83,14.870000000000019,84.14,270.41,526.3,1269.8600000000001
13,29.11.2017,southampton,31.85,1016.43,-68.36,-53.48999999999998,135.59,406.0,99.08,1368.94
14,3.12.2017,southampton,63.49,1079.9199999999998,22.2,-31.28999999999998,89.77,495.77,175.46,1544.4
15,10.12.2017,southampton,97.21,1177.1299999999999,-34.8,-66.08999999999997,47.34,543.11,109.75,1654.15
16,13.12.2017,southampton,103.62,1280.75,-20.36,-86.44999999999997,-127.26,415.85,-44.0,1610.15
17,16.12.2017,southampton,43.51,1324.26,-6.62,-93.06999999999998,-81.68,334.17,-44.79,1565.3600000000001
18,23.12.2017,southampton,144.52,1468.78,-106.99,-200.05999999999997,17.08,351.25,54.61,1619.97
19,26.12.2017,southampton,48.69,1517.47,-4.36,-204.42,-86.13,265.12,-41.8,1578.17
20,30.12.2017,southampton,22.07,1539.54,-56.19,-260.61,1.17,266.29,-32.95,1545.22
21,2.1.2018,southampton,66.09,1605.6299999999999,-53.74,-314.35,-17.66,248.63000000000002,-5.31,1539.91
22,13.1.2018,southampton,146.65,1752.28,-81.68,-396.03000000000003,4.0,252.63000000000002,68.97,1608.88
23,21.1.2018,southampton,58.58,1810.86,-72.66,-468.69000000000005,87.56,340.19000000000005,73.48,1682.3600000000001
24,31.1.2018,southampton,125.34,1936.1999999999998,8.96,-459.7300000000001,-77.6,262.59000000000003,56.7,1739.0600000000002
25,3.2.2018,southampton,219.57,2155.77,-25.31,-485.0400000000001,-41.39,221.20000000000005,152.87,1891.9300000000003
26,11.2.2018,southampton,3.57,2159.34,-19.33,-504.37000000000006,12.66,233.86000000000004,-3.1,1888.8300000000004
27,24.2.2018,southampton,161.24,2320.58,-82.63,-587.0,80.9,314.76000000000005,159.51,2048.34
28,3.3.2018,southampton,23.81,2344.39,-22.73,-609.73,83.25,398.01000000000005,84.33,2132.67
29,10.3.2018,southampton,37.01,2381.4,-93.54,-703.27,-140.08,257.93000000000006,-196.61,1936.06
30,8.5.2018,southampton,63.73,2445.13,-15.63,-718.9,144.96,402.8900000000001,193.06,2129.12
31,19.8.2017,southampton,139.59,2584.7200000000003,48.81,-670.0899999999999,-48.14,354.7500000000001,140.26,2269.38
32,8.4.2018,southampton,63.63,2648.3500000000004,-23.33,-693.42,34.87,389.6200000000001,75.17,2344.55
33,14.4.2018,southampton,153.99,2802.34,-47.29,-740.7099999999999,-103.13,286.4900000000001,3.57,2348.1200000000003
34,19.4.2018,southampton,36.68,2839.02,-121.1,-861.81,128.4,414.8900000000001,43.98,2392.1000000000004
35,28.4.2018,southampton,126.21,2965.23,-62.21,-924.02,46.36,461.2500000000001,110.36,2502.4600000000005
36,5.5.2018,southampton,154.27,3119.5,-89.42,-1013.4399999999999,-14.2,447.0500000000001,50.65,2553.1100000000006
37,13.5.2018,southampton,34.01,3153.51,-88.23,-1101.6699999999998,-23.38,423.67000000000013,-77.6,2475.5100000000007
0,12.8.2017,crystal-palace,54.25,0.0,-44.22,0.0,72.46,0.0,82.49,0.0
1,19.8.2017,crystal-palace,28.62,82.87,-115.75,-159.97,119.07,191.52999999999997,31.94,114.42999999999999
2,26.8.2017,crystal-palace,3.16,86.03,3.37,-156.6,29.19,220.71999999999997,35.72,150.14999999999998
3,10.9.2017,crystal-palace,118.69,204.72,0.35,-156.25,-26.5,194.21999999999997,92.54,242.69
4,16.9.2017,crystal-palace,1.24,205.96,-4.14,-160.39,12.14,206.35999999999996,9.24,251.93
5,23.9.2017,crystal-palace,66.22,272.18,-59.07,-219.45999999999998,-167.11,39.24999999999994,-159.96,91.97
6,30.9.2017,crystal-palace,3.41,275.59000000000003,-8.67,-228.12999999999997,-44.7,-5.45000000000006,-49.96,42.01
7,14.10.2017,crystal-palace,3.68,279.27000000000004,-23.48,-251.60999999999996,-39.31,-44.76000000000006,-59.11,-17.1
8,21.10.2017,crystal-palace,35.77,315.04,-42.38,-293.98999999999995,52.53,7.769999999999939,45.92,28.82
9,28.10.2017,crystal-palace,157.55,472.59000000000003,-32.58,-326.56999999999994,-95.3,-87.53000000000006,29.67,58.49
10,5.11.2017,crystal-palace,43.02,515.61,-97.75,-424.31999999999994,66.09,-21.440000000000055,11.36,69.85
11,18.11.2017,crystal-palace,169.2,684.81,-44.26,-468.5799999999999,-15.1,-36.540000000000056,109.84,179.69
12,25.11.2017,crystal-palace,131.32,816.1299999999999,-76.56,-545.1399999999999,4.12,-32.42000000000006,58.88,238.57
13,28.11.2017,crystal-palace,44.55,860.6799999999998,-78.07,-623.2099999999998,134.44,102.01999999999994,100.92,339.49
14,2.12.2017,crystal-palace,53.3,913.9799999999998,-36.31,-659.5199999999998,146.92,248.93999999999994,163.91,503.4
15,9.12.2017,crystal-palace,169.14,1083.12,13.4,-646.1199999999998,-55.81,193.12999999999994,126.73,630.13
16,12.12.2017,crystal-palace,85.49,1168.61,-39.48,-685.5999999999998,78.86,271.98999999999995,124.87,755.0
17,16.12.2017,crystal-palace,265.77,1434.3799999999999,-32.44,-718.0399999999997,78.05,350.03999999999996,311.38,1066.38
18,23.12.2017,crystal-palace,45.26,1479.6399999999999,-7.94,-725.9799999999998,6.11,356.15,43.43,1109.8100000000002
19,28.12.2017,crystal-palace,126.77,1606.4099999999999,-29.76,-755.7399999999998,-43.43,312.71999999999997,53.58,1163.39
20,31.12.2017,crystal-palace,82.73,1689.1399999999999,-88.88,-844.6199999999998,73.69,386.40999999999997,67.54,1230.93
21,2.1.2018,crystal-palace,180.17,1869.31,-93.34,-937.9599999999998,17.34,403.74999999999994,104.17,1335.1000000000001
22,13.1.2018,crystal-palace,98.3,1967.61,-92.84,-1030.7999999999997,140.94,544.6899999999999,146.4,1481.5000000000002
23,20.1.2018,crystal-palace,46.97,2014.58,1.72,-1029.0799999999997,-44.14,500.54999999999995,4.55,1486.0500000000002
24,30.1.2018,crystal-palace,57.65,2072.23,-36.84,-1065.9199999999996,-36.73,463.81999999999994,-15.92,1470.13
25,4.2.2018,crystal-palace,145.09,2217.32,23.26,-1042.6599999999996,111.81,575.6299999999999,280.16,1750.2900000000002
26,10.2.2018,crystal-palace,42.53,2259.8500000000004,-57.48,-1100.1399999999996,26.02,601.6499999999999,11.07,1761.3600000000001
27,25.2.2018,crystal-palace,27.28,2287.1300000000006,-105.75,-1205.8899999999996,149.9,751.5499999999998,71.43,1832.7900000000002
28,5.3.2018,crystal-palace,241.56,2528.6900000000005,-84.85,-1290.7399999999996,-69.63,681.9199999999998,87.08,1919.8700000000001
29,10.3.2018,crystal-palace,6.16,2534.8500000000004,-1.29,-1292.0299999999995,39.53,721.4499999999998,44.4,1964.2700000000002
30,17.3.2018,crystal-palace,214.85,2749.7000000000003,-104.01,-1396.0399999999995,181.34,902.7899999999998,292.18,2256.4500000000003
31,31.3.2018,crystal-palace,16.92,2766.6200000000003,-90.1,-1486.1399999999994,3.42,906.2099999999998,-69.76,2186.69
32,7.4.2018,crystal-palace,86.52,2853.1400000000003,38.56,-1447.5799999999995,128.54,1034.7499999999998,253.62,2440.31
33,14.4.2018,crystal-palace,218.55,3071.6900000000005,-39.86,-1487.4399999999994,-32.7,1002.0499999999997,145.99,2586.3
34,21.4.2018,crystal-palace,70.51,3142.2000000000007,-118.97,-1606.4099999999994,133.25,1135.2999999999997,84.79,2671.09
35,28.4.2018,crystal-palace,283.59,3425.790000000001,23.41,-1582.9999999999993,76.98,1212.2799999999997,383.98,3055.07
36,5.5.2018,crystal-palace,150.59,3576.380000000001,-58.87,-1641.8699999999992,1.69,1213.9699999999998,93.41,3148.48
37,13.5.2018,crystal-palace,192.86,3769.240000000001,26.7,-1615.1699999999992,172.86,1386.83,392.42,3540.9
0,12.8.2017,stoke-city,2.3,0.0,-62.45,0.0,38.15,0.0,-22.0,0.0
1,19.8.2017,stoke-city,82.98,85.28,-29.36,-91.81,49.22,87.37,102.84,80.84
2,27.8.2017,stoke-city,75.07,160.35,95.88,4.069999999999993,63.4,150.77,234.35,315.19
3,9.9.2017,stoke-city,8.03,168.38,-8.42,-4.350000000000007,25.09,175.86,24.7,339.89
4,16.9.2017,stoke-city,92.4,260.78,-33.55,-37.900000000000006,-0.86,175.0,57.99,397.88
5,23.9.2017,stoke-city,8.59,269.36999999999995,-50.81,-88.71000000000001,-69.15,105.85,-111.37,286.51
